date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:42:22	95111/95111	---M-Z	200	added ('OK')	text/css	etag:%22c1c01e7-17387-55d7cea590ea3-gzip%22	http://www.bogartit.com/css/master_customer-facing.css?crc=4117635053	/home/h4shthug/websites/USA/www.bogartit.com/css/master_customer-facing4b5f.css	(from http://www.bogartit.com/)
00:42:22	117535/117535	---M-Z	200	added ('OK')	text/css	etag:%22c1c01d5-1cb1f-55d7cea562c56-gzip%22	http://www.bogartit.com/css/index.css?crc=274158710	/home/h4shthug/websites/USA/www.bogartit.com/css/indexd7cf.css	(from http://www.bogartit.com/)
00:42:23	52789/52789	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2020:02:02%20GMT	https://cdnjs.cloudflare.com/ajax/libs/animate.css/3.5.2/animate.min.css	/home/h4shthug/websites/USA/cdnjs.cloudflare.com/ajax/libs/animate.css/3.5.2/animate.min.css	(from http://www.bogartit.com/)
00:42:24	131/131	---M-Z	403	error ('Forbidden')	text/html	date:Wed,%2008%20Nov%202017%2022:42:24%20GMT	https://www.culturesnapapp.com/robots.txt		(from )
00:42:24	57/57	---M-Z	200	added ('OK')	text/plain	etag:%22402e7-2c-559cfffb975c0%22	http://www.gettotallyrad.com/robots.txt		(from )
00:42:25	7881/7881	---M--	200	added ('OK')	image/png	etag:%226015f-1ec9-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-57x57.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-57x57.png	(from http://www.gettotallyrad.com/)
00:42:25	8464/8464	---M--	200	added ('OK')	image/png	etag:%2260160-2110-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-60x60.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-60x60.png	(from http://www.gettotallyrad.com/)
00:42:25	11214/11214	---M--	200	added ('OK')	image/png	etag:%2260161-2bce-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-72x72.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-72x72.png	(from http://www.gettotallyrad.com/)
00:42:26	12206/12206	---M--	200	added ('OK')	image/png	etag:%2260162-2fae-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-76x76.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-76x76.png	(from http://www.gettotallyrad.com/)
00:42:26	22545/22545	---M--	200	added ('OK')	image/png	etag:%226015a-5811-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-114x114.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-114x114.png	(from http://www.gettotallyrad.com/)
00:42:26	23962/23962	---M--	200	added ('OK')	image/png	etag:%226015b-5d9a-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-120x120.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-120x120.png	(from http://www.gettotallyrad.com/)
00:42:27	31221/31221	---M--	200	added ('OK')	image/png	etag:%226015c-79f5-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-144x144.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-144x144.png	(from http://www.gettotallyrad.com/)
00:42:27	33634/33634	---M--	200	added ('OK')	image/png	etag:%226015d-8362-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-152x152.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-152x152.png	(from http://www.gettotallyrad.com/)
00:42:27	42206/42206	---M--	200	added ('OK')	image/png	etag:%2260147-a4de-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-180x180.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-180x180.png	(from http://www.gettotallyrad.com/)
00:42:27	2150/2150	---M--	200	added ('OK')	image/png	etag:%2260168-866-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/favicon-32x32.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/favicon-32x32.png	(from http://www.gettotallyrad.com/)
00:42:28	32041/32041	---M--	200	added ('OK')	image/png	etag:%2260167-7d29-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/favicon-194x194.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/favicon-194x194.png	(from http://www.gettotallyrad.com/)
00:42:28	11331/11331	---M--	200	added ('OK')	image/png	etag:%2260169-2c43-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/favicon-96x96.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/favicon-96x96.png	(from http://www.gettotallyrad.com/)
00:42:28	1202/1202	---M--	200	added ('OK')	image/png	etag:%2260166-4b2-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/favicon-16x16.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/favicon-16x16.png	(from http://www.gettotallyrad.com/)
00:42:28	43332/43332	---M--	200	added ('OK')	image/png	etag:%2260154-a944-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/android-chrome-192x192.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/android-chrome-192x192.png	(from http://www.gettotallyrad.com/)
00:42:28	850/850	---M-Z	200	added ('OK')	application/json	etag:%226016b-352-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/manifest.json	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/manifest.json	(from http://www.gettotallyrad.com/)
00:42:29	15086/15086	---M-Z	200	added ('OK')	image/x-icon	etag:%226016a-3aee-559cfffaa3380%22	http://www.gettotallyrad.com/assets/favicons/favicon.ico	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/favicon.ico	(from http://www.gettotallyrad.com/)
00:42:29	66247/66247	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Nov%202017%2018:31:15%20GMT	http://www.gettotallyrad.com/feed	/home/h4shthug/websites/USA/www.gettotallyrad.com/feed.html	(from http://www.gettotallyrad.com/)
00:42:29	7297/7297	---M-Z	200	added ('OK')	text/css	etag:%226008a-1c81-559d00005c100%22	http://www.gettotallyrad.com/_themes/totallyrad/css/tr-common.css	/home/h4shthug/websites/USA/www.gettotallyrad.com/_themes/totallyrad/css/tr-common.css	(from http://www.gettotallyrad.com/)
00:42:29	2522/2522	---M-Z	200	added ('OK')	text/css	etag:%226008b-9da-559d00005c100%22	http://www.gettotallyrad.com/_themes/totallyrad/css/tr-nav.css	/home/h4shthug/websites/USA/www.gettotallyrad.com/_themes/totallyrad/css/tr-nav.css	(from http://www.gettotallyrad.com/)
00:42:30	4189/4189	---M-Z	200	added ('OK')	text/css	etag:%2262138-105d-559d00005c100%22	http://www.gettotallyrad.com/_themes/totallyrad/css/tr-common-mobile.css	/home/h4shthug/websites/USA/www.gettotallyrad.com/_themes/totallyrad/css/tr-common-mobile.css	(from http://www.gettotallyrad.com/)
00:42:30	4894/4894	---M-Z	200	added ('OK')	text/css	etag:%2260059-131e-559cfffd7fa40%22	http://www.gettotallyrad.com/_themes/totallyrad/css/home.css	/home/h4shthug/websites/USA/www.gettotallyrad.com/_themes/totallyrad/css/home.css	(from http://www.gettotallyrad.com/)
00:42:30	18767/18767	---M--	200	added ('OK')	image/png	etag:%2260c70-494f-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/common/tr-logo-banner.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/common/tr-logo-banner.png	(from http://www.gettotallyrad.com/)
00:42:31	1562/1562	---M--	200	added ('OK')	image/png	etag:%2260c86-61a-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/home/ptg_app_str_badge.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/ptg_app_str_badge.png	(from http://www.gettotallyrad.com/)
00:42:31	46602/46602	---M--	200	added ('OK')	image/png	etag:%2260c88-b60a-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/home/ptg_logo.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/ptg_logo.png	(from http://www.gettotallyrad.com/)
00:42:31	28647/28647	---M--	200	added ('OK')	image/jpeg	etag:%2260c7c-6fe7-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/home/blog_post_1.jpg	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/blog_post_1.jpg	(from http://www.gettotallyrad.com/)
00:42:32	55766/55766	---M--	200	added ('OK')	image/jpeg	etag:%2260c7d-d9d6-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/home/blog_post_2.jpg	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/blog_post_2.jpg	(from http://www.gettotallyrad.com/)
00:42:32	42809/42809	---M--	200	added ('OK')	image/jpeg	etag:%2260c7f-a739-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/home/blog_post_3.jpg	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/blog_post_3.jpg	(from http://www.gettotallyrad.com/)
00:42:32	1382/1382	---M--	200	added ('OK')	image/png	etag:%2260c76-566-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/footer/fb_social_btn.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/footer/fb_social_btn.png	(from http://www.gettotallyrad.com/)
00:42:32	1830/1830	---M--	200	added ('OK')	image/png	etag:%2260c79-726-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/footer/tw_social_btn.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/footer/tw_social_btn.png	(from http://www.gettotallyrad.com/)
00:42:32	2286/2286	---M--	200	added ('OK')	image/png	etag:%2260c78-8ee-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/footer/pi_social_btn.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/footer/pi_social_btn.png	(from http://www.gettotallyrad.com/)
00:42:33	1896/1896	---M--	200	added ('OK')	image/png	etag:%2260c77-768-559cfffb975c0%22	http://www.gettotallyrad.com/assets/img/footer/ig_social_btn.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/footer/ig_social_btn.png	(from http://www.gettotallyrad.com/)
00:42:33	25/25	---M--	200	added ('OK')	text/plain	etag:%224e536a-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://www.appearme.com/)
00:42:34	365/365	---MCZ	200	added ('OK')	text/plain	date:Wed,%2008%20Nov%202017%2022:42:33%20GMT	http://s0.wp.com/robots.txt		(from http://www.appearme.com/)
00:42:34	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2008%20Nov%202017%2022:42:34%20GMT	http://fonts.googleapis.com/robots.txt		(from http://www.appearme.com/)
00:42:35	237/237	---M--	200	added ('OK')	text/plain	date:Fri,%2017%20Feb%202017%2004:08:31%20GMT	http://s.w.org/robots.txt		(from http://www.appearme.com/)
00:42:35	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Nov%202017%2022:42:35%20GMT	http://v0.wordpress.com/robots.txt		(from http://www.appearme.com/)
00:42:35	49/49	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2008%20Nov%202017%2022:42:35%20GMT	http://i0.wp.com/robots.txt		(from http://www.appearme.com/)
00:42:36	49/49	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2008%20Nov%202017%2022:42:35%20GMT	http://i1.wp.com/robots.txt		(from http://www.appearme.com/)
00:42:36	49/49	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2008%20Nov%202017%2022:42:36%20GMT	http://i2.wp.com/robots.txt		(from http://www.appearme.com/)
00:42:37	133/133	---M--	404	error ('Not%20Found')	application/xml	date:Wed,%2008%20Nov%202017%2022:42:36%20GMT	http://v.fastcdn.co/robots.txt		(from http://www.wilowithlove.com/)
00:43:59	5342/5342	URF---	200	added ('OK%20(cached)')	image/png		https://storage.googleapis.com/urbolabs.com/header-logo.png	/home/h4shthug/websites/USA/storage.googleapis.com/urbolabs.com/header-logo.png	(from http://urbolabs.com/)
00:43:59	4842/4842	URF---	200	added ('OK%20(cached)')	image/png		https://storage.googleapis.com/urbolabs.com/icons/ic_notification.png	/home/h4shthug/websites/USA/storage.googleapis.com/urbolabs.com/icons/ic_notification.png	(from http://urbolabs.com/)
00:43:59	7260/7260	URF---	200	added ('OK%20(cached)')	image/png		https://storage.googleapis.com/urbolabs.com/icons/ic_money.png	/home/h4shthug/websites/USA/storage.googleapis.com/urbolabs.com/icons/ic_money.png	(from http://urbolabs.com/)
00:43:59	398476/398476	URF---	200	added ('OK%20(cached)')	image/jpeg		https://storage.googleapis.com/urbolabs.com/header_bg_mainpage.jpg	/home/h4shthug/websites/USA/storage.googleapis.com/urbolabs.com/header_bg_mainpage.jpg	(from http://urbolabs.com/)
00:43:59	25/25	---M--	200	added ('OK')	text/plain	etag:%224e536a-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://www.appearme.com/)
00:44:03	15073/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22240ec5928bf7727bedc49f4717e8ce4c%22	http://www.appearme.com/feed/	/home/h4shthug/websites/USA/www.appearme.com/feed/index.html	(from http://www.appearme.com/)
00:44:03	35870/35870	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:00%20GMT	http://www.appearme.com/wp-includes/wlwmanifest.xml	/home/h4shthug/websites/USA/www.appearme.com/wp-includes/wlwmanifest.xml	(from http://www.appearme.com/)
00:44:03	101077/-1	---M--	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202017%2022:44:00%20GMT	http://www.appearme.com/wp-json/	/home/h4shthug/websites/USA/www.appearme.com/wp-json/index.html	(from http://www.appearme.com/)
00:44:05	1511/1511	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%22fa1592259ad3a6fcc1ef5812e98f8bf8%22	http://api.at.getsocial.io/widget/v1/gs_async.js?id=ad1a58	/home/h4shthug/websites/USA/api.at.getsocial.io/widget/v1/gs_async6b18.js	(from http://www.appearme.com/)
00:44:06	35818/35818	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:00%20GMT	http://www.appearme.com/xmlrpc.php?rsd	/home/h4shthug/websites/USA/www.appearme.com/xmlrpc0db0.php	(from http://www.appearme.com/)
00:44:06	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Wed,%2008%20Nov%202017%2022:44:03%20GMT	http://www.appearme.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.appearme.com%2F	/home/h4shthug/websites/USA/www.appearme.com/wp-json/oembed/1.0/embed1d9f.json	(from http://www.appearme.com/)
00:44:06	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Wed,%2008%20Nov%202017%2022:44:03%20GMT	http://www.appearme.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.appearme.com%2F&format=xml	/home/h4shthug/websites/USA/www.appearme.com/wp-json/oembed/1.0/embede2e7	(from http://www.appearme.com/)
00:44:08	36687/36687	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:06%20GMT	http://www.appearme.com/wp-content/uploads/fbrfg/apple-touch-icon.png	/home/h4shthug/websites/USA/www.appearme.com/wp-content/uploads/fbrfg/apple-touch-icon.png	(from http://www.appearme.com/)
00:44:09	36675/36675	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:07%20GMT	http://www.appearme.com/wp-content/uploads/fbrfg/favicon-32x32.png	/home/h4shthug/websites/USA/www.appearme.com/wp-content/uploads/fbrfg/favicon-32x32.png	(from http://www.appearme.com/)
00:44:09	36675/36675	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:07%20GMT	http://www.appearme.com/wp-content/uploads/fbrfg/favicon-16x16.png	/home/h4shthug/websites/USA/www.appearme.com/wp-content/uploads/fbrfg/favicon-16x16.png	(from http://www.appearme.com/)
00:44:10	36659/36659	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:07%20GMT	http://www.appearme.com/wp-content/uploads/fbrfg/manifest.json	/home/h4shthug/websites/USA/www.appearme.com/wp-content/uploads/fbrfg/manifest.json	(from http://www.appearme.com/)
00:44:10	81852/81852	URF---	200	added ('OK%20(cached)')	image/jpeg		https://i1.wp.com/www.appearme.com/wp-content/uploads/2017/10/AppearMe_Dashboard-1.jpg?w=900	/home/h4shthug/websites/USA/i1.wp.com/www.appearme.com/wp-content/uploads/2017/10/AppearMe_Dashboard-10456.jpg	(from http://www.appearme.com/)
00:44:10	36651/36651	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:08%20GMT	http://www.appearme.com/wp-content/uploads/fbrfg/favicon.ico	/home/h4shthug/websites/USA/www.appearme.com/wp-content/uploads/fbrfg/favicon.ico	(from http://www.appearme.com/)
00:44:11	49788/49788	URF---	200	added ('OK%20(cached)')	image/png		https://i2.wp.com/www.appearme.com/wp-content/uploads/2014/10/AppearMe_Appearances.png?w=900	/home/h4shthug/websites/USA/i2.wp.com/www.appearme.com/wp-content/uploads/2014/10/AppearMe_Appearances0456.png	(from http://www.appearme.com/)
00:44:11	5852/5852	URF---	200	added ('OK%20(cached)')	image/png		https://i1.wp.com/eventish.com/wp-content/uploads/2014/09/AppearMe-Banner-D-300x75.png?resize=300%2C75	/home/h4shthug/websites/USA/i1.wp.com/eventish.com/wp-content/uploads/2014/09/AppearMe-Banner-D-300x757dc8.png	(from http://www.appearme.com/)
00:44:11	3803/3803	URF---	200	added ('OK%20(cached)')	image/png		https://i0.wp.com/eventish.com/wp-content/uploads/2014/11/App-Store-Banner-A.png?resize=150%2C52	/home/h4shthug/websites/USA/i0.wp.com/eventish.com/wp-content/uploads/2014/11/App-Store-Banner-Afee7.png	(from http://www.appearme.com/)
00:44:12	3849/3849	URF---	200	added ('OK%20(cached)')	image/png		https://i2.wp.com/eventish.com/wp-content/uploads/2014/11/Google-Play-Banner-A.png?resize=150%2C52	/home/h4shthug/websites/USA/i2.wp.com/eventish.com/wp-content/uploads/2014/11/Google-Play-Banner-Afee7.png	(from http://www.appearme.com/)
00:44:12	5093/5093	URF---	200	added ('OK%20(cached)')	image/png		https://i1.wp.com/eventish.com/wp-content/uploads/2014/09/AppearMe-Banner-D-300x75.png?resize=209%2C52	/home/h4shthug/websites/USA/i1.wp.com/eventish.com/wp-content/uploads/2014/09/AppearMe-Banner-D-300x75bdcc.png	(from http://www.appearme.com/)
00:44:12	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:12%20GMT	http://v0.wordpress.com/robots.txt		(from http://www.appearme.com/)
00:44:13	175021/175021	URF---	200	added ('OK%20(cached)')	image/png		https://i0.wp.com/eventish.com/wp-content/uploads/2014/10/2017-10-18_Dashboard-Mobile-View.png?w=900	/home/h4shthug/websites/USA/i0.wp.com/eventish.com/wp-content/uploads/2014/10/2017-10-18_Dashboard-Mobile-View0456.png	(from http://www.appearme.com/)
00:44:13	41281/41281	URF---	200	added ('OK%20(cached)')	image/png		https://i0.wp.com/eventish.com/wp-content/uploads/2014/10/2017-10-18_Dashboard-Mobile-View_left-side-menu.png?w=900	/home/h4shthug/websites/USA/i0.wp.com/eventish.com/wp-content/uploads/2014/10/2017-10-18_Dashboard-Mobile-View_left-side-menu0456.png	(from http://www.appearme.com/)
00:44:19	42/42	UR-M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2008%20Nov%202017%2022:44:14%20GMT	https://ponderapp.co/xmlrpc.php	/home/h4shthug/websites/USA/ponderapp.co/xmlrpc.php	(from https://ponderapp.co/)
00:44:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:14%20GMT	https://omega-r.com/images/portfolio/gogol.png	/home/h4shthug/websites/USA/omega-r.com/images/portfolio/gogol.png	(from https://omega-r.com/)
00:44:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:14%20GMT	https://omega-r.com/img/portfolio/bg-gogol.png	/home/h4shthug/websites/USA/omega-r.com/img/portfolio/bg-gogol.png	(from https://omega-r.com/)
00:44:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:20%20GMT	https://omega-r.com/img/portfolio/bistrodengi.png	/home/h4shthug/websites/USA/omega-r.com/img/portfolio/bistrodengi.png	(from https://omega-r.com/)
00:44:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:21%20GMT	https://omega-r.com/img/portfolio/theater.png	/home/h4shthug/websites/USA/omega-r.com/img/portfolio/theater.png	(from https://omega-r.com/)
00:44:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:21%20GMT	https://omega-r.com/img/portfolio/bistrodengi-popup.png	/home/h4shthug/websites/USA/omega-r.com/img/portfolio/bistrodengi-popup.png	(from https://omega-r.com/)
00:44:29	37802/37802	UR-MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202017%2022:44:09%20GMT	http://eventish.com/wp-content/uploads/2017/10/AppearMe-Logo-202.png	/home/h4shthug/websites/USA/eventish.com/wp-content/uploads/2017/10/AppearMe-Logo-202.png	(from http://www.appearme.com/)
00:44:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:27%20GMT	https://omega-r.com/img/portfolio/theater-popup.png	/home/h4shthug/websites/USA/omega-r.com/img/portfolio/theater-popup.png	(from https://omega-r.com/)
00:44:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:28%20GMT	https://omega-r.com/img/clients/utility.png	/home/h4shthug/websites/USA/omega-r.com/img/clients/utility.png	(from https://omega-r.com/)
00:44:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:28%20GMT	https://omega-r.com/img/awards/awards_fwa.png	/home/h4shthug/websites/USA/omega-r.com/img/awards/awards_fwa.png	(from https://omega-r.com/)
00:44:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2008%20Nov%202017%2022:44:29%20GMT	https://omega-r.com/img/awards/goodfirms.png	/home/h4shthug/websites/USA/omega-r.com/img/awards/goodfirms.png	(from https://omega-r.com/)
00:44:35	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%223d36d76b9a041a7c6f50120440f9901b%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374182-19948816-91x111x91x111x0x0-wilo-color.png	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374182-19948816-91x111x91x111x0x0-wilo-color.png	(from http://www.wilowithlove.com/)
00:44:36	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%22fcc29da906da1b2f3a5332497f8646d5%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374187-22382421-135x40-Download-on-the-App-.png	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374187-22382421-135x40-Download-on-the-App-.png	(from http://www.wilowithlove.com/)
00:44:36	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%22247e5aee5f588d1be376d18623cfedf9%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374186-9545613-48x48-play-material.png	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374186-9545613-48x48-play-material.png	(from http://www.wilowithlove.com/)
00:44:37	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%22c620b4cb3e2c91c0b4aefcbb9fc04c48%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374184-19949851-301x554x301x554x0x0-wilo-1.jpg	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374184-19949851-301x554x301x554x0x0-wilo-1.jpg	(from http://www.wilowithlove.com/)
00:44:38	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%220184524c89ea5d1f8735e5ad2f8f0804%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374186-19950031-301x554x301x555x0x1-wilo-2.jpg	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374186-19950031-301x554x301x555x0x1-wilo-2.jpg	(from http://www.wilowithlove.com/)
00:44:38	389/389	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	application/octet-stream-unknown	etag:%221cf8d62dbaa843fc8a0a89162e15806f%22	http://v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374188-22390301-29x29-glyph-logo-May2016-c.png	/home/h4shthug/websites/USA/v.fastcdn.co/t/4e3b1610/e1b1f6ca/1506374188-22390301-29x29-glyph-logo-May2016-c.png	(from http://www.wilowithlove.com/)
00:44:39	7881/7881	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-57x57.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-57x57.png	(from http://www.gettotallyrad.com/)
00:44:39	8464/8464	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-60x60.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-60x60.png	(from http://www.gettotallyrad.com/)
00:44:40	11214/11214	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-72x72.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-72x72.png	(from http://www.gettotallyrad.com/)
00:44:41	12206/12206	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/favicons/apple-touch-icon-76x76.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/favicons/apple-touch-icon-76x76.png	(from http://www.gettotallyrad.com/)
00:44:42	66247/-1	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Nov%202017%2018:31:15%20GMT	http://www.gettotallyrad.com/feed	/home/h4shthug/websites/USA/www.gettotallyrad.com/feed.html	(from http://www.gettotallyrad.com/)
00:44:42	18767/18767	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/img/common/tr-logo-banner.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/common/tr-logo-banner.png	(from http://www.gettotallyrad.com/)
00:44:43	46602/46602	URF---	200	added ('OK%20(cached)')	image/png		http://www.gettotallyrad.com/assets/img/home/ptg_logo.png	/home/h4shthug/websites/USA/www.gettotallyrad.com/assets/img/home/ptg_logo.png	(from http://www.gettotallyrad.com/)
